35.17321521793017, 136.89753604610192
35.173204255549884, 136.89755280990735
35.173206996145076, 136.8975749381305
35.173208640502175, 136.89762388844238
35.17321028485923, 136.89767485041088
35.173212477335234, 136.89770435470845
35.17321521793017, 136.89774794060256
35.17321741040605, 136.89779823201886
35.173219602881886, 136.8978351123908
35.17322005170064, 136.89782084773543
35.17322169605746, 136.89785638700295
35.17322608100881, 136.89789997289708
35.17322443665207, 136.8979053373148
35.17322827348439, 136.89796367535772
35.173233206554265, 136.8979951913119
35.173233206554265, 136.89801597843064
35.173233206554265, 136.8980454827282
35.17323868774264, 136.89805822322032
35.17323978398028, 136.89810583242775
35.1732496501183, 136.89813332506864
35.17325019823703, 136.8981541121874
35.17325896813643, 136.89818629869382
35.17326006437378, 136.89821982630465
35.17325787189907, 136.89825134225887
35.17325567942426, 136.8982681060643
35.17325109066123, 136.8982941921494
35.17325109066123, 136.89831430871592
35.173253831254875, 136.8983525301923
35.173258216204495, 136.89836862344552
35.17325931244185, 136.89840080995194
35.173260408679205, 136.898450430816
35.17326424550985, 136.89847457069584
35.17326588986575, 136.89851212162
35.1732664379844, 136.898558389723
35.17326972669611, 136.89859594064714
35.173273015407716, 136.8986254449447
35.173273015407716, 136.89864690261567
35.17327465976347, 136.89866567807775
35.173282333423174, 136.89870993452408
35.17328507401577, 136.8987743075369
35.17328540064703, 136.89880363964258
35.173291429950346, 136.89885393105888
35.173290333713425, 136.89888678811752
35.17329417054264, 136.89893439732495
35.17329471866106, 136.89896591327914
35.173296363016384, 136.89897999487573
35.17329855549007, 136.89900078199443
35.17329855549007, 136.89903095684423
35.17330129608211, 136.8990483912019
35.17330239231891, 136.89909398875264
35.17330568102916, 136.89911343476695
35.1733078735026, 136.8991469623778
35.17330677726591, 136.89917512557093
35.17331445092258, 136.89922675809166
35.173318287750654, 136.8992455335537
35.17332890028127, 136.8992866438799
35.17333383334502, 136.8993134659686
35.17333328522685, 136.8993563813105
35.17333931452663, 136.89938186229475
35.173334381463214, 136.89940197886128
35.17333328522685, 136.89941538990558
35.17332561157193, 136.89943416536767
35.17332506345371, 136.8994435530987
35.17332670780839, 136.89945964635191
35.17332615969018, 136.89947305739628
35.173328352163054, 136.89950055003717
35.17332999651769, 136.89951999605148
35.17332828815498, 136.8994671907676
35.173325547563856, 136.8994759079464
35.17332719191854, 136.89950138893067
35.173330480627804, 136.89952821101934
35.173333221218776, 136.8995416220637
35.1733348655733, 136.89956777360015
35.17333541369147, 136.89960532452434
35.17333925051855, 136.89961873556865
35.173340346754834, 136.89964622820958
35.17333596180964, 136.8996515926273
35.17333979863669, 136.89967170919383
35.17334582793598, 136.8997106012224
35.17334747229027, 136.8997481521466
35.173349116644516, 136.89978503251857
35.1733503070117, 136.89979110957455
35.17335195136591, 136.89981927276767
35.17335359572006, 136.89986419976623
35.17335743254627, 136.89989035130267
35.17336346184427, 136.8999372899579
35.17336291372627, 136.89996679425545
35.173366750552056, 136.90000099241854
35.173366750552056, 136.90001708567172
35.1733683949059, 136.90004591941707
35.173369491141806, 136.90008682310233
35.17337552043888, 136.90013242065308
35.17337606855679, 136.9001632660551
35.17337771291044, 136.90019679366594
35.17337990538194, 136.90024239121672
35.17338429032477, 136.90028195379753
35.1733852930442, 136.90028697594653
35.17339187045789, 136.90034330233277
35.17339406292901, 136.90036878331702
35.17338364869069, 136.9004217569422
35.17339187045789, 136.9004425440609
35.17340666963679, 136.90046802504517
35.17340886210753, 136.9005002115516
35.17341215081348, 136.90053642137133
35.17341215081348, 136.90056257290777
35.17340721775447, 136.9005934183098
35.17340392904831, 136.90060682935413
35.17340721775447, 136.9006175581896
35.17340721775447, 136.9006289575773
35.17341269893112, 136.90065376800933
35.17341269893112, 136.9006879661724
35.17341215081348, 136.90070271832118
35.17341598763695, 136.9007221643355
35.173417083872195, 136.90074429255867
35.17342027434606, 136.9007743098244
35.173434525402286, 136.90082191903184
35.17343616975475, 136.9008326478673
35.17344658398637, 136.9008527644338
35.17344877645601, 136.9008715398959
35.17345535386457, 136.90089433867126
35.17345864256867, 136.9008976914324
35.173459190685996, 136.90091713744667
35.173463027507246, 136.90094060677427
35.17346247938994, 136.900976816594
